
    param m := 50;
    param k := 3;
    param D : 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 :=
    1 0.0 1824.4875993001433 806.5550198219586 781.1440328134114 1905.3385525937379 1755.0438740954598 2457.0468046010033 1058.7185650587223 1179.9160987121077 2141.414952782389 1572.574322567935 698.8977035303521 1239.8729773650202 571.6729834442065 1848.190195840244 575.8671721846974 1264.954939908928 1630.2435400884126 1373.1707832604072 1043.3024489571565 2046.025170910661 280.02678443320383 741.1254954459467 768.3423716026599 665.7259195795218 1986.2960504416253 269.4104675026566 414.49487330967077 1550.8662095745074 577.0294619861277 998.0831628677041 1724.402505217387 486.7802378897484 923.9182864301366 1638.5331855046452 1024.4369185069424 873.2811689255643 719.6339347195906 2765.0650986911683 763.1336711219077 2220.206972333886 1276.3392965822216 1271.0617608912637 2609.9101517102076 1964.9641218098614 2370.8791618300584 2428.6269783562893 1799.15980390848 1358.4903385744044 1702.6814147103387
2 1824.4875993001433 0.0 1963.2743058472497 1588.5361185695465 113.92980294900892 475.6343133122336 1678.2335951827445 1686.115654396222 656.5432202071696 952.1370699641938 944.314036748369 1325.6662475902447 1570.4617155473736 1964.2436203281914 990.0262622779256 2283.150454963492 783.8520268520073 307.9951298316258 1366.515642061956 1116.4501780196015 1165.1883967839708 1836.835321960028 1683.116157607668 2351.5682001592045 1310.3968864431874 700.83878317342 1864.0469414690178 2115.0931421571013 876.5928359278325 2110.1014193635338 1148.0657646668155 1093.1921148636227 1827.896605391016 1445.940524364678 272.0 1269.6495579489642 1646.8694544498662 1447.6014644922132 1150.2225871543299 1841.6992153986491 1177.9830219489584 1590.8805737703883 1414.8289649282701 1129.8548579353014 566.0627173732606 831.4751950599609 1474.5114445130632 654.755679624087 1055.7011887840233 1315.8309161894624
3 806.5550198219586 1963.2743058472497 0.0 506.6941878490417 2031.5309498011593 1878.0452603704737 2930.3924651827783 1696.0165093536089 1387.8051015902774 2533.9729674959044 2075.5912410684336 668.1713851999351 1912.086295123732 442.3222806958745 2334.38771415547 1253.4360773489807 1570.9105639723732 1780.5052653671091 2014.2658712295158 1265.3027305747823 2404.53612990115 912.5327391387117 1457.3915053958563 1353.3421592487246 973.2574171307404 2361.7211943834523 1042.7420582291672 1014.8876785142285 1694.4258614645846 1363.7037801516867 1162.1733949802842 2129.484679447119 854.1908451862499 1617.3935822798358 1755.3580831272006 1660.853395095425 1472.2340167242435 595.9882549178297 2861.76833443939 139.48476619330157 2543.756670752924 1884.943235219565 1660.5965795460377 2796.4574017853374 2298.9573723755734 2490.093773334651 2820.918290202678 1863.2361632385735 1914.6589774683114 2124.4578131843427
4 781.1440328134114 1588.5361185695465 506.6941878490417 0.0 1671.7688237313196 1426.384590494443 2470.203432918026 1358.8064615683868 1001.8972003154814 2099.0231061138893 1699.122714814913 353.5335910489978 1577.9426478804608 752.6260691737963 1941.4054187623974 1260.2987741008083 1126.4905680918948 1363.2233859496396 1675.3686161558596 785.4132670129783 1925.798276040354 771.4201190013131 1197.532880550676 1283.520938668318 569.131794929786 1967.4897712567656 939.4785787871908 976.1239675369108 1200.5615352825528 1330.6671259184245 676.5012934207887 1666.3012932840206 630.1055467141992 1345.8064496798936 1423.0653533833224 1378.0939735736456 1136.0176054973797 555.0936857864625 2402.560925346119 464.2294691206063 2060.385158168249 1510.009933742159 1205.4069852128782 2321.2916662927128 1930.2549054464284 2027.742587213673 2343.4698632583268 1394.9107498331211 1571.6055484758253 1658.0126658141064
5 1905.3385525937379 113.92980294900892 2031.5309498011593 1671.7688237313196 0.0 575.5519090403575 1746.3934264649533 1789.1053630236538 749.492494959089 1002.5921404040628 1016.6252997048617 1403.3520584657294 1663.498722572398 2026.6654879382538 1048.5895288433887 2370.586425338676 894.571405758087 420.29870330516127 1448.2330613544216 1225.4023828930642 1250.8253275337847 1928.691266118038 1778.4296443773085 2448.596945191266 1408.4857116776159 734.2690242683535 1951.8245310478092 2206.392757421035 986.0623712524477 2191.123456129298 1253.891143600592 1191.839334809856 1925.189860766984 1530.4234708079982 298.0201335480541 1347.5414650392024 1751.5504560246045 1506.649262436351 1156.283702211529 1907.549737228364 1252.7186435908104 1693.157700865457 1527.7018688212697 1160.8290141101745 575.2747169831123 865.8539137752973 1541.937093399079 746.357153111029 1130.7462137898142 1419.2987705201467
6 1755.0438740954598 475.6343133122336 1878.0452603704737 1426.384590494443 575.5519090403575 0.0 1469.5489103803247 1479.6594202721112 630.4720453755266 900.4182361547327 953.8831165294833 1243.5389016834174 1435.9442886128975 1951.579616618292 1006.5594865679823 2175.8556937444173 566.9250391365688 245.84751371531092 1307.7564758012097 834.2919153389897 869.0097813028343 1699.2774935248215 1549.9496766024374 2174.456483813829 1136.2482123198258 827.8351285129183 1764.242330293659 1975.0136708387615 440.39187095131535 2054.853766086531 879.9426117651083 812.8462339212749 1633.4699262612703 1399.2919638159865 624.3268374817792 1274.2590003606017 1432.0129189361387 1458.955105546432 1018.1561766251776 1777.1190168359574 892.6264616288271 1375.254521897674 1078.0904414751112 938.3240378462016 822.6025771902249 630.4847341530166 1231.9699671664077 205.62830544455693 1071.9491592421723 992.5598218747322
7 2457.0468046010033 1678.2335951827445 2930.3924651827783 2470.203432918026 1746.3934264649533 1469.5489103803247 0.0 1532.1103093445981 1746.024913911597 781.0499343831993 1129.4720005383047 2314.6703869017724 1343.3718770318217 2905.1645392300934 946.3086177352502 2576.6540318793286 1419.7901253354314 1562.4080772960692 1240.9927477628546 1687.2720586793346 627.7786234015937 2305.1776504208956 1817.45591418334 2484.3339147546167 1962.1727752672546 1139.4459179794362 2300.2323795651605 2492.9033274477374 1430.8930777664696 2418.1757587073776 1799.5474431089613 811.4314512021333 2288.6253516030097 1663.7998677725636 1862.7528016352571 1614.5915892262042 1686.670981549158 2561.457788057418 1509.6072336869613 2850.9850929108698 640.1562309311689 1273.9603604508266 1361.0095517666289 1146.1422250314313 1366.5441815031081 1354.252930585716 329.0075986964435 1530.8517237146125 1313.9296023760178 836.892466210564
8 1058.7185650587223 1686.115654396222 1696.0165093536089 1358.8064615683868 1789.1053630236538 1479.6594202721112 1532.1103093445981 0.0 1175.519884987064 1494.9331088714305 1023.6078350618463 1260.863592939379 369.05826098327617 1602.6387615429749 1228.6398984242699 1054.1271270582122 938.8269276070005 1444.2316296217862 668.3838717383895 870.3660149615218 1282.5131578272403 861.8863034066617 360.7436763132515 960.304639164052 839.5915673707068 1513.9824965963114 838.0459414614452 987.4750629762759 1197.52536507583 957.0381392609179 942.252089411321 971.9459861535516 903.6061088770925 550.6850279424709 1647.5114567128205 717.639185106276 232.01077561182368 1483.5147454609273 2305.5580669330366 1647.9362851760986 1482.8229833665243 260.2556435507211 581.3905743990007 2038.9178502333045 1616.5911666219138 1936.7444333210306 1582.2319678226704 1528.842372515885 875.5860894281042 856.8226187490617
9 1179.9160987121077 656.5432202071696 1387.8051015902774 1001.8972003154814 749.492494959089 630.4720453755266 1746.024913911597 1175.519884987064 0.0 1185.5935222495102 837.0901982462822 721.8351612383536 1154.7532203895341 1372.8262817997038 1042.0542212380315 1644.9933130563177 375.125312395738 457.18267683716977 1054.0379499809294 568.6246565178122 1206.2566061995267 1182.8131720605752 1107.1634928952453 1712.9378272430088 663.5955093277832 986.5008869737522 1222.1022870447466 1462.4889743174135 671.3687511345759 1504.1186788282366 581.7250209506207 974.2125024859822 1178.1557621978513 952.0026260467982 527.2542081387307 829.2448371862197 1080.253673911827 897.1315399650153 1632.2147530273091 1272.3588330341406 1315.1901003277055 1163.6734937257959 973.3745425066345 1527.1971058118202 929.3137252833404 1247.7756208549677 1603.5307917218179 739.7972695272672 798.2167625401011 1110.2152944361737
10 2141.414952782389 952.1370699641938 2533.9729674959044 2099.0231061138893 1002.5921404040628 900.4182361547327 781.0499343831993 1494.9331088714305 1185.5935222495102 0.0 645.838989222546 1870.7821893528921 1268.8274114315154 2490.713552378113 423.3639096569286 2412.1361901849573 974.1596378417656 924.0822474217325 1036.4043612413063 1365.241370600818 549.8390673642607 2064.5268223009357 1655.2489238782184 2408.4517848609717 1625.062152657553 380.09209410352116 2056.116241850154 2303.6679448219093 1069.9850466244843 2212.634402697382 1462.2906687796376 636.1572132735744 2070.669215495319 1397.7936185288586 1149.6595148129727 1259.1413741117397 1584.3105756132538 2066.9656504160876 1106.3719989226047 2429.8063708863715 545.4768556043418 1278.06103140656 1290.279039587949 821.2399162242419 598.5014619865185 867.5724753586873 652.6400232900216 1039.666292615087 893.9854584947118 866.2147539727085
